time,acceleration,gyro,g_removed
12.574000000000002,6.6528686628709695,3.6443543745615696,5.6282614780346805
12.574000000000002,6.361797070131181,3.5986518056518415,5.50995591094169
12.575,6.083652966239178,3.550271818596532,5.390132770868404
12.575999999999999,5.818399176348839,3.4995200002405875,5.269054080845681
12.578,5.566004213928835,3.4467339276377014,5.147096560880805
12.58,5.326478031596071,3.3922756483669265,5.024748592253014
12.58,5.099898827706529,3.3365244658671487,4.9026014633611315
12.582,4.886429256427648,3.279870405887942,4.781335212972254
12.588,4.686322087175352,3.2227085490683542,4.661700216692875
12.588,4.49991685822244,3.165434199949147,4.5444963070211095
12.59,4.32762928826973,3.1084387691543824,4.4305510772621695
12.59,4.1699355923948165,3.0521061762700747,4.320698892293096
12.591,4.0273548013560205,2.9968094757183,4.2157622814263975
12.592,3.9004322601843593,2.9429073633771314,4.116537114681985
12.595999999999998,3.7897262970986314,2.890740302862862,4.023782181416431
12.597000000000001,3.6957985432596923,2.8406261424007586,3.9382129905866257
12.597000000000001,3.61920741783311,2.7928551722000856,3.8604990782561424
12.6,3.560504004374714,2.7476846637464005,3.791263955586848
12.600999999999999,3.520229429615939,2.705333134751223,3.7310869608257438
12.604000000000001,3.4989126003155757,2.665974740724705,3.6805063298890497
12.605,3.4970668816582475,2.6297341314959493,3.6400225751563684
12.605,3.5151841921355675,2.596681950434093,3.610101006584593
12.607000000000001,3.5537251442770903,2.5668310916460184,3.591172253694471
12.609000000000002,3.6131043033723964,2.5401338957864192,3.583629979510871
12.61,3.6936702718749665,2.51648056895079,3.5878254516992842
12.612,3.795680872011824,2.4956991191722384,3.6040589892801322
12.620999999999999,3.9192740103375368,2.4775569817559053,3.6325683905881805
12.624,4.064435011758721,2.461764364129317,3.673514443717245
12.624,4.230961519969553,2.447979278889434,3.7269637481478908
12.625,4.418427493971027,2.435814234968343,3.792869364613977
12.626,4.626148308204653,2.42484457313523,3.8710501961481696
12.626,4.853149395115859,2.4146184078610573,3.961170377734469
12.627,5.098141072867867,2.404668049944002,4.0627201840729255
12.627,5.359501934697732,2.394522689219254,4.175000046880381
12.628,5.635272608527807,2.3837220313516796,4.2971093204928685
12.630999999999998,5.923161410279115,2.3718304302405424,4.427941434089655
12.630999999999998,6.2205631835088475,2.3584508583341117,4.566186780315625
12.633,6.5245917849219905,2.343237951318191,4.71034411648072
12.636,6.832125879109806,2.325909382382582,4.858740794653398
12.636,7.139867171848925,2.3062549078251444,5.0095616468773185
12.642000000000001,7.4444089390929555,2.2841425989838506,5.1608854087681975
12.644,7.742311604602736,2.259522043277634,5.310726873642034
12.645,8.030182182009789,2.2324245554955353,5.45708293976052
12.645999999999999,8.304754076528592,2.2029606082990276,5.597980405224678
12.647,8.562963202945335,2.171314826717893,5.7315230141597135
12.648,8.802017124031028,2.1377390198000263,5.855935706803314
12.648,9.01945467588727,2.1025437453693123,5.969604424914565
12.66,9.213193709924491,2.06608884691,6.071109871263765
12.661,9.38156549598004,2.02877337017507,6.159254156864475
12.661,9.523335461328752,1.991025217433037,6.233079894453979
12.661,9.637710420321065,1.9532908212893885,6.29188153389816
12.662,9.724333121794546,1.916025088774089,6.3352091541461055
12.662,9.783265920645,1.8796818425795683,6.362865512798118
12.662,9.814965734257006,1.8447049740137125,6.374897377037155
12.663,9.820252088814447,1.811520584231149,6.37158208367098
12.672,9.800269827627595,1.7805304082893672,6.3534102664726
12.672,9.756448484695348,1.7521066500370772,6.321065887437754
12.673,9.69046083739504,1.7265881290611813,6.275404893856496
12.673,9.604182717823658,1.7042775660392622,6.2174336073896495
12.673,9.49965488852911,1.6854398887640998,6.148287365316803
12.673,9.379046841729659,1.6703014532112448,6.069209480563204
12.673,9.244622269254771,1.6590499991783456,5.9815305020595835
12.675999999999998,9.098706025197409,1.65183509090855,5.886647738512215
12.675999999999998,8.943652282984775,1.6487687891246106,5.7860049049892925
12.675999999999998,8.781813600895777,1.649926355791664,5.681071759688821
12.68,8.615510693226152,1.6553468769631499,5.57332365409192
12.68,8.447002724928844,1.6650337681795497,5.464220931510753
12.683,8.278458248083378,1.6789551876485083,5.355188287317334
12.684000000000001,8.111927213750251,1.6970444319985196,5.247594397264483
12.684000000000001,7.94931449316866,1.7192004319560972,5.142732133355841
12.687000000000001,7.792355564422998,1.7452885000498681,5.041799841999013
12.692,7.642595297322342,1.7751414966264982,4.9458843458771495
12.692,7.501370511757137,1.8085615616693054,4.855946192819647
12.693,7.3697967432953675,1.8453225155004305,4.772807552285332
12.694,7.248759651599714,1.8851729528666568,4.6971431649087165
12.695,7.138911236602638,1.9278399570256723,4.629474557609777
12.698,7.040670742000806,1.9730333084728153,4.570167542181401
12.699000000000002,6.954230081058436,2.020450042440641,4.519432972435102
12.7,6.879563469236407,2.069779182902794,4.477330608381757
12.704,6.816440771426183,2.1207064976532455,4.443775811281339
12.706,6.7644440542039455,2.172919145566945,4.418548787431447
12.707,6.72298675489514,2.2261100659750803,4.401306028485198
12.707,6.691334728790168,2.2799819774479904,4.391593470128422
12.709000000000001,6.668628422817526,2.3342509139032264,4.388860865853905
12.709000000000001,6.653905541747283,2.388649246106345,4.392476922693096
12.714,6.646123702668144,2.4429281774092746,4.401744796386658
12.714,6.644182653220778,2.496859809936207,4.415917583622816
12.739,6.646945659668316,2.550238950145815,4.4342134810862905
12.739,6.653259728546326,2.6028847729380806,4.455830335490079
12.739,6.661974466771261,2.654642305137165,4.479959414002145
12.739,6.671959531872409,2.7053835441388454,4.505798334453057
12.739,6.682120647119542,2.7550080382424107,4.532563126582144
12.739,6.69141405616243,2.803442895824779,4.559499346070536
12.74,6.6988592200622366,2.8506422816102104,4.585892126540249
12.74,6.703549595677648,2.8965864425744123,4.611075073062174
12.74,6.704661380989314,2.941280296858432,4.634437910380176
12.74,6.701460126274248,2.9847516320799232,4.655432792848484
12.74,6.693305173102472,3.0270489403781164,4.673579223508902
12.74,6.679651987541452,3.0682389214521724,4.688467598156735
12.741,6.66005249715386,3.108403719495909,4.699761418574827
12.741,6.634153538325357,3.1476379601711213,4.707198200083213
12.741,6.601693548503227,3.186045647038571,4.710589060625051
12.741,6.562497652988503,3.2237369822502733,4.70981694733152
12.741,6.516471308100348,3.2608251673110376,4.704833478164078
12.744000000000002,6.463592770203104,3.297423245684965,4.695654454105576
12.744000000000002,6.403904728933527,3.333641061573422,4.682354140998787
12.745999999999999,6.3375053832625,3.3695823925559876,4.665058441867742
12.748,6.26453930919863,3.405342318318246,4.643937223564176
12.749,6.185188726070738,3.4410049374324982,4.619196298846668
12.75,6.099665881228215,3.476641572706278,4.591069690664346
12.755,6.0082070362647455,3.512309565041921,4.559812693395939
12.762,5.911068195526499,3.548051681677847,4.525696016381871
12.762,5.808522627375978,3.5838961280753425,4.4890011852961855
12.763,5.70086017139837,3.6198571278230496,4.450017304132762
12.763,5.5883879206189375,3.655935953208755,4.4090390178247025
12.763,5.4714315510941045,3.6921222313308153,4.366365294671002
12.764000000000001,5.350336811356057,3.72839540834509,4.32229874815987
12.765,5.225470985113266,3.7647263249652503,4.277145367503523
12.765999999999998,5.09722411182664,3.80107885241378,4.231214498018353
12.769,4.966009757620689,3.837411533869449,4.184818908751393
12.769,4.832265198217749,3.8736791901947134,4.138274817328407
12.772,4.696450788826784,3.9098344345041434,4.091901666697177
12.773,4.559048316602829,3.9458290414507027,4.046021409847609
12.773,4.420558233116669,3.9816151460551183,4.000957098437541
12.775,4.2814956356350935,4.017146259394807,3.9570305833869828
12.777999999999999,4.142384990485762,4.052378103541934,3.914559212189686
12.777999999999999,4.003753762097338,4.087269279113915,3.873851501006383
12.78,3.866125018624073,4.121781761656399,3.8352017730159087
12.783,3.730009089871987,4.155881226161422,3.7988838649610894
12.783,3.5958944794376047,4.1895372185127355,3.7651441495220737
12.786,3.464238202716719,4.22272318715951,3.734194134759606
12.788,3.3354558500949376,4.2554163906237115,3.7062029810090147
12.788,3.2099118754652896,4.287597705766215,3.6812903931658143
12.790999999999999,3.087910525815543,4.3192513501531415,3.659520305709321
12.793,2.9696879317692404,4.350364542014423,3.6408958093451567
12.793,2.855406369227471,4.380927163234602,3.625355943713851
12.795,2.7451519028606715,4.410931510164817,3.6127749660499537
12.798,2.638936125287273,4.440372178448976,3.602964414068508
12.798,2.5367018057817288,4.4692460414096065,3.595677910761657
12.8,2.438331694994299,4.497552227270111,3.5906183956181916
12.804,2.3436599249837395,4.5252920433287445,3.5874473860833107
12.804,2.2524858826765266,4.5524688757496605,3.5857958779537005
12.805,2.1645904709209547,4.579088133595694,3.585276473531131
12.808,2.079754328440469,4.605157286314891,3.5854963098546246
12.808,1.997777178860462,4.63068597011326,3.5860703839932215
12.81,1.918497261270041,4.655686075784231,3.5866348843679576
12.812999999999999,1.8418098304910593,4.6801717442241815,3.586860097727721
12.812999999999999,1.7676838272245223,4.704159230831376,3.586462426472974
12.815999999999999,1.6961758633196444,4.727666603931433,3.5852150701988097
12.818,1.6274407138081117,4.7507132643596535,3.5829569663221106
12.818,1.5617375823133905,4.773319313947234,3.579599620010949
12.821,1.499431502586368,4.795504807672748,3.575131507967537
12.823,1.4409894767717217,4.817288926741542,3.569619837044035
12.823,1.3869713965205868,4.838689144796781,3.5632095978449962
12.827,1.338016258109677,4.859720480201939,3.5561200443497536
12.828,1.2948242844428854,4.880394886331333,3.548638790713147
12.828,1.2581352421736742,4.9007207586170445,3.5411135887295138
12.83,1.2287031590597561,4.920702509386633,3.5339418093956163
12.833,1.2072682333619953,4.9403402021260225,3.5275578783728228
12.833,1.1945273168411086,4.95962927932043,3.5224191341700606
12.837,1.191104492873579,4.97856042204343,3.5189906204253654
12.845,1.1975234656196787,4.997119579029581,3.5177294267907957
12.845,1.2141837358799958,5.015288212782543,3.519069404512576
12.845,1.2413422774537732,5.033043802707349,3.5234071400213907
